system:index,NDVI,.geo
2126,0.04291378780106976,"{""type"":""Polygon"",""coordinates"":[[[50.16666666666667,24.60954765457576],[50.5,24.60954765457576],[50.5,24.87044303804775],[50.16666666666667,24.87044303804775],[50.16666666666667,24.60954765457576]]]}"
2127,0.019318481145706647,"{""type"":""Polygon"",""coordinates"":[[[50.5,24.60954765457576],[50.83333333333334,24.60954765457576],[50.83333333333334,24.87044303804775],[50.5,24.87044303804775],[50.5,24.60954765457576]]]}"
2128,0.0262947383028845,"{""type"":""Polygon"",""coordinates"":[[[50.83333333333334,24.60954765457576],[51.16666666666667,24.60954765457576],[51.16666666666667,24.87044303804775],[50.83333333333334,24.87044303804775],[50.83333333333334,24.60954765457576]]]}"
2129,0.006959358608807776,"{""type"":""Polygon"",""coordinates"":[[[51.16666666666667,24.60954765457576],[51.5,24.60954765457576],[51.5,24.87044303804775],[51.16666666666667,24.87044303804775],[51.16666666666667,24.60954765457576]]]}"
2130,-0.055129480817152424,"{""type"":""Polygon"",""coordinates"":[[[51.5,24.60954765457576],[51.83333333333334,24.60954765457576],[51.83333333333334,24.87044303804775],[51.5,24.87044303804775],[51.5,24.60954765457576]]]}"
2131,-0.06131508561381458,"{""type"":""Polygon"",""coordinates"":[[[51.83333333333334,24.60954765457576],[52.16666666666668,24.60954765457576],[52.16666666666667,24.87044303804775],[51.83333333333334,24.87044303804775],[51.83333333333334,24.60954765457576]]]}"
2132,-0.058177355697536126,"{""type"":""Polygon"",""coordinates"":[[[52.16666666666668,24.60954765457576],[52.50000000000001,24.60954765457576],[52.5,24.87044303804775],[52.16666666666667,24.87044303804775],[52.16666666666668,24.60954765457576]]]}"
2133,-0.05912474689515202,"{""type"":""Polygon"",""coordinates"":[[[52.50000000000001,24.60954765457576],[52.83333333333334,24.60954765457576],[52.83333333333334,24.87044303804775],[52.5,24.87044303804775],[52.50000000000001,24.60954765457576]]]}"
2134,-0.06526360568495598,"{""type"":""Polygon"",""coordinates"":[[[52.83333333333334,24.60954765457576],[53.16666666666667,24.60954765457576],[53.16666666666667,24.87044303804775],[52.83333333333334,24.87044303804775],[52.83333333333334,24.60954765457576]]]}"
2135,-0.05652398674549706,"{""type"":""Polygon"",""coordinates"":[[[53.16666666666667,24.60954765457576],[53.5,24.60954765457576],[53.5,24.87044303804775],[53.16666666666667,24.87044303804775],[53.16666666666667,24.60954765457576]]]}"
2136,-0.05442153493270661,"{""type"":""Polygon"",""coordinates"":[[[53.5,24.60954765457576],[53.83333333333334,24.60954765457576],[53.83333333333335,24.87044303804775],[53.5,24.87044303804775],[53.5,24.60954765457576]]]}"
2137,-0.049292160692634715,"{""type"":""Polygon"",""coordinates"":[[[53.83333333333334,24.60954765457576],[54.16666666666667,24.60954765457576],[54.16666666666667,24.87044303804775],[53.83333333333335,24.87044303804775],[53.83333333333334,24.60954765457576]]]}"
2138,-0.05263071257450185,"{""type"":""Polygon"",""coordinates"":[[[54.16666666666667,24.60954765457576],[54.50000000000001,24.60954765457576],[54.5,24.87044303804775],[54.16666666666667,24.87044303804775],[54.16666666666667,24.60954765457576]]]}"
2139,-0.013923254251473751,"{""type"":""Polygon"",""coordinates"":[[[54.50000000000001,24.60954765457576],[54.83333333333334,24.60954765457576],[54.83333333333334,24.87044303804775],[54.5,24.87044303804775],[54.50000000000001,24.60954765457576]]]}"
2140,0.04082759227622118,"{""type"":""Polygon"",""coordinates"":[[[54.83333333333334,24.60954765457576],[55.16666666666667,24.60954765457576],[55.166666666666664,24.87044303804775],[54.83333333333334,24.87044303804775],[54.83333333333334,24.60954765457576]]]}"
2141,0.039145025014098174,"{""type"":""Polygon"",""coordinates"":[[[55.16666666666667,24.60954765457576],[55.50000000000001,24.60954765457576],[55.50000000000001,24.87044303804775],[55.166666666666664,24.87044303804775],[55.16666666666667,24.60954765457576]]]}"
2142,0.006993863350361008,"{""type"":""Polygon"",""coordinates"":[[[34.50000000000001,24.87044303804775],[34.833333333333336,24.87044303804775],[34.833333333333336,25.131338421519747],[34.50000000000001,25.131338421519747],[34.50000000000001,24.87044303804775]]]}"
2143,-0.03245611730737565,"{""type"":""Polygon"",""coordinates"":[[[34.833333333333336,24.87044303804775],[35.16666666666667,24.87044303804775],[35.16666666666667,25.131338421519747],[34.833333333333336,25.131338421519747],[34.833333333333336,24.87044303804775]]]}"
2144,-0.04817371254185775,"{""type"":""Polygon"",""coordinates"":[[[35.16666666666667,24.87044303804775],[35.50000000000001,24.87044303804775],[35.50000000000001,25.131338421519747],[35.16666666666667,25.131338421519747],[35.16666666666667,24.87044303804775]]]}"
2145,-0.04633978613824278,"{""type"":""Polygon"",""coordinates"":[[[35.50000000000001,24.87044303804775],[35.83333333333333,24.87044303804775],[35.83333333333333,25.131338421519747],[35.50000000000001,25.131338421519747],[35.50000000000001,24.87044303804775]]]}"
2146,-0.04428071423195718,"{""type"":""Polygon"",""coordinates"":[[[35.83333333333333,24.87044303804775],[36.166666666666664,24.87044303804775],[36.166666666666664,25.131338421519747],[35.83333333333333,25.131338421519747],[35.83333333333333,24.87044303804775]]]}"
2147,-0.04143214578328762,"{""type"":""Polygon"",""coordinates"":[[[36.166666666666664,24.87044303804775],[36.5,24.87044303804775],[36.5,25.131338421519747],[36.166666666666664,25.131338421519747],[36.166666666666664,24.87044303804775]]]}"
2148,-0.042330918287283914,"{""type"":""Polygon"",""coordinates"":[[[36.5,24.87044303804775],[36.833333333333336,24.87044303804775],[36.833333333333336,25.131338421519747],[36.5,25.131338421519747],[36.5,24.87044303804775]]]}"
2149,-0.04730643037554977,"{""type"":""Polygon"",""coordinates"":[[[36.833333333333336,24.87044303804775],[37.166666666666664,24.87044303804775],[37.166666666666664,25.131338421519747],[36.833333333333336,25.131338421519747],[36.833333333333336,24.87044303804775]]]}"
2150,-0.005225141333984084,"{""type"":""Polygon"",""coordinates"":[[[37.166666666666664,24.87044303804775],[37.50000000000001,24.87044303804775],[37.5,25.131338421519747],[37.166666666666664,25.131338421519747],[37.166666666666664,24.87044303804775]]]}"
2151,0.01804616223966118,"{""type"":""Polygon"",""coordinates"":[[[37.50000000000001,24.87044303804775],[37.833333333333336,24.87044303804775],[37.833333333333336,25.131338421519747],[37.5,25.131338421519747],[37.50000000000001,24.87044303804775]]]}"
2152,0.018583598389427934,"{""type"":""Polygon"",""coordinates"":[[[37.833333333333336,24.87044303804775],[38.166666666666664,24.87044303804775],[38.166666666666664,25.131338421519747],[37.833333333333336,25.131338421519747],[37.833333333333336,24.87044303804775]]]}"
2153,0.021750353375434486,"{""type"":""Polygon"",""coordinates"":[[[38.166666666666664,24.87044303804775],[38.5,24.87044303804775],[38.5,25.131338421519747],[38.166666666666664,25.131338421519747],[38.166666666666664,24.87044303804775]]]}"
2154,0.02640012565795075,"{""type"":""Polygon"",""coordinates"":[[[38.5,24.87044303804775],[38.83333333333334,24.87044303804775],[38.83333333333334,25.131338421519747],[38.5,25.131338421519747],[38.5,24.87044303804775]]]}"
2155,0.02695360507979551,"{""type"":""Polygon"",""coordinates"":[[[38.83333333333334,24.87044303804775],[39.16666666666667,24.87044303804775],[39.16666666666668,25.131338421519747],[38.83333333333334,25.131338421519747],[38.83333333333334,24.87044303804775]]]}"
2156,0.02250113024224429,"{""type"":""Polygon"",""coordinates"":[[[39.16666666666667,24.87044303804775],[39.50000000000001,24.87044303804775],[39.5,25.131338421519747],[39.16666666666668,25.131338421519747],[39.16666666666667,24.87044303804775]]]}"
2157,0.03248802582352407,"{""type"":""Polygon"",""coordinates"":[[[39.50000000000001,24.87044303804775],[39.83333333333334,24.87044303804775],[39.83333333333334,25.131338421519747],[39.5,25.131338421519747],[39.50000000000001,24.87044303804775]]]}"
2158,0.0319765069220295,"{""type"":""Polygon"",""coordinates"":[[[39.83333333333334,24.87044303804775],[40.16666666666667,24.87044303804775],[40.16666666666667,25.131338421519747],[39.83333333333334,25.131338421519747],[39.83333333333334,24.87044303804775]]]}"
2159,0.029731089700632523,"{""type"":""Polygon"",""coordinates"":[[[40.16666666666667,24.87044303804775],[40.50000000000001,24.87044303804775],[40.5,25.131338421519747],[40.16666666666667,25.131338421519747],[40.16666666666667,24.87044303804775]]]}"
2160,0.03382411583977346,"{""type"":""Polygon"",""coordinates"":[[[40.50000000000001,24.87044303804775],[40.83333333333334,24.87044303804775],[40.833333333333336,25.131338421519747],[40.5,25.131338421519747],[40.50000000000001,24.87044303804775]]]}"
2161,0.036418772283295486,"{""type"":""Polygon"",""coordinates"":[[[40.83333333333334,24.87044303804775],[41.16666666666667,24.87044303804775],[41.16666666666667,25.131338421519747],[40.833333333333336,25.131338421519747],[40.83333333333334,24.87044303804775]]]}"
2162,0.039580112274937684,"{""type"":""Polygon"",""coordinates"":[[[41.16666666666667,24.87044303804775],[41.5,24.87044303804775],[41.5,25.131338421519747],[41.16666666666667,25.131338421519747],[41.16666666666667,24.87044303804775]]]}"
2163,0.03899205044372569,"{""type"":""Polygon"",""coordinates"":[[[41.5,24.87044303804775],[41.833333333333336,24.87044303804775],[41.833333333333336,25.131338421519747],[41.5,25.131338421519747],[41.5,24.87044303804775]]]}"
2164,0.03522152015047186,"{""type"":""Polygon"",""coordinates"":[[[41.833333333333336,24.87044303804775],[42.16666666666667,24.87044303804775],[42.16666666666667,25.131338421519747],[41.833333333333336,25.131338421519747],[41.833333333333336,24.87044303804775]]]}"
2165,0.037303090119227625,"{""type"":""Polygon"",""coordinates"":[[[42.16666666666667,24.87044303804775],[42.50000000000001,24.87044303804775],[42.5,25.131338421519747],[42.16666666666667,25.131338421519747],[42.16666666666667,24.87044303804775]]]}"
2166,0.041012116289297545,"{""type"":""Polygon"",""coordinates"":[[[42.50000000000001,24.87044303804775],[42.833333333333336,24.87044303804775],[42.833333333333336,25.131338421519747],[42.5,25.131338421519747],[42.50000000000001,24.87044303804775]]]}"
2167,0.035897531926028854,"{""type"":""Polygon"",""coordinates"":[[[42.833333333333336,24.87044303804775],[43.16666666666667,24.87044303804775],[43.16666666666667,25.131338421519747],[42.833333333333336,25.131338421519747],[42.833333333333336,24.87044303804775]]]}"
2168,0.03887598604401763,"{""type"":""Polygon"",""coordinates"":[[[43.16666666666667,24.87044303804775],[43.5,24.87044303804775],[43.5,25.131338421519747],[43.16666666666667,25.131338421519747],[43.16666666666667,24.87044303804775]]]}"
2169,0.04205839014527571,"{""type"":""Polygon"",""coordinates"":[[[43.5,24.87044303804775],[43.833333333333336,24.87044303804775],[43.833333333333336,25.131338421519747],[43.5,25.131338421519747],[43.5,24.87044303804775]]]}"
2170,0.0388003255233359,"{""type"":""Polygon"",""coordinates"":[[[43.833333333333336,24.87044303804775],[44.16666666666667,24.87044303804775],[44.16666666666667,25.131338421519747],[43.833333333333336,25.131338421519747],[43.833333333333336,24.87044303804775]]]}"
2171,0.054983584345772274,"{""type"":""Polygon"",""coordinates"":[[[44.16666666666667,24.87044303804775],[44.5,24.87044303804775],[44.50000000000001,25.131338421519747],[44.16666666666667,25.131338421519747],[44.16666666666667,24.87044303804775]]]}"
2172,0.06852496631473778,"{""type"":""Polygon"",""coordinates"":[[[44.5,24.87044303804775],[44.833333333333336,24.87044303804775],[44.833333333333336,25.131338421519747],[44.50000000000001,25.131338421519747],[44.5,24.87044303804775]]]}"
2173,0.055817476564511206,"{""type"":""Polygon"",""coordinates"":[[[44.833333333333336,24.87044303804775],[45.16666666666668,24.87044303804775],[45.16666666666668,25.131338421519747],[44.833333333333336,25.131338421519747],[44.833333333333336,24.87044303804775]]]}"
2174,0.0579926238005369,"{""type"":""Polygon"",""coordinates"":[[[45.16666666666668,24.87044303804775],[45.5,24.87044303804775],[45.5,25.131338421519747],[45.16666666666668,25.131338421519747],[45.16666666666668,24.87044303804775]]]}"
2175,0.055186154379901174,"{""type"":""Polygon"",""coordinates"":[[[45.5,24.87044303804775],[45.83333333333333,24.87044303804775],[45.83333333333333,25.131338421519747],[45.5,25.131338421519747],[45.5,24.87044303804775]]]}"
2176,0.05656548053410853,"{""type"":""Polygon"",""coordinates"":[[[45.83333333333333,24.87044303804775],[46.16666666666667,24.87044303804775],[46.16666666666667,25.131338421519747],[45.83333333333333,25.131338421519747],[45.83333333333333,24.87044303804775]]]}"
2177,0.05101297742818135,"{""type"":""Polygon"",""coordinates"":[[[46.16666666666667,24.87044303804775],[46.49999999999999,24.87044303804775],[46.49999999999999,25.131338421519747],[46.16666666666667,25.131338421519747],[46.16666666666667,24.87044303804775]]]}"
2178,0.050246525765587975,"{""type"":""Polygon"",""coordinates"":[[[46.49999999999999,24.87044303804775],[46.833333333333336,24.87044303804775],[46.833333333333336,25.131338421519747],[46.49999999999999,25.131338421519747],[46.49999999999999,24.87044303804775]]]}"
2179,0.04681821947510849,"{""type"":""Polygon"",""coordinates"":[[[46.833333333333336,24.87044303804775],[47.16666666666667,24.87044303804775],[47.16666666666667,25.131338421519747],[46.833333333333336,25.131338421519747],[46.833333333333336,24.87044303804775]]]}"
2180,0.04872212095227338,"{""type"":""Polygon"",""coordinates"":[[[47.16666666666667,24.87044303804775],[47.5,24.87044303804775],[47.5,25.131338421519747],[47.16666666666667,25.131338421519747],[47.16666666666667,24.87044303804775]]]}"
2181,0.06613141487062668,"{""type"":""Polygon"",""coordinates"":[[[47.5,24.87044303804775],[47.833333333333336,24.87044303804775],[47.833333333333336,25.131338421519747],[47.5,25.131338421519747],[47.5,24.87044303804775]]]}"
2182,0.06881954730078453,"{""type"":""Polygon"",""coordinates"":[[[47.833333333333336,24.87044303804775],[48.16666666666667,24.87044303804775],[48.16666666666667,25.131338421519747],[47.833333333333336,25.131338421519747],[47.833333333333336,24.87044303804775]]]}"
2183,0.06082216667683186,"{""type"":""Polygon"",""coordinates"":[[[48.16666666666667,24.87044303804775],[48.5,24.87044303804775],[48.5,25.131338421519747],[48.16666666666667,25.131338421519747],[48.16666666666667,24.87044303804775]]]}"
2184,0.051321595244665195,"{""type"":""Polygon"",""coordinates"":[[[48.5,24.87044303804775],[48.833333333333336,24.87044303804775],[48.83333333333333,25.131338421519747],[48.5,25.131338421519747],[48.5,24.87044303804775]]]}"
2185,0.047038295964629356,"{""type"":""Polygon"",""coordinates"":[[[48.833333333333336,24.87044303804775],[49.16666666666667,24.87044303804775],[49.16666666666667,25.131338421519747],[48.83333333333333,25.131338421519747],[48.833333333333336,24.87044303804775]]]}"
2186,0.045895876219461486,"{""type"":""Polygon"",""coordinates"":[[[49.16666666666667,24.87044303804775],[49.5,24.87044303804775],[49.50000000000001,25.131338421519747],[49.16666666666667,25.131338421519747],[49.16666666666667,24.87044303804775]]]}"
2187,0.04420759961270071,"{""type"":""Polygon"",""coordinates"":[[[49.5,24.87044303804775],[49.83333333333332,24.87044303804775],[49.83333333333333,25.131338421519747],[49.50000000000001,25.131338421519747],[49.5,24.87044303804775]]]}"
2188,0.04464722403780268,"{""type"":""Polygon"",""coordinates"":[[[49.83333333333332,24.87044303804775],[50.16666666666667,24.87044303804775],[50.16666666666667,25.131338421519747],[49.83333333333333,25.131338421519747],[49.83333333333332,24.87044303804775]]]}"
2189,0.04110198478397564,"{""type"":""Polygon"",""coordinates"":[[[50.16666666666667,24.87044303804775],[50.5,24.87044303804775],[50.5,25.131338421519747],[50.16666666666667,25.131338421519747],[50.16666666666667,24.87044303804775]]]}"
